0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
102746,102727,103265,103451,104016,103985,104074,104248,103985,103940,104304,104042,104014,104190,104008,104037,104065,104038,103928,104064,104066,104069,103858,103982,104115,104128,104029,103989,103847,103910,104042,104085,103932,103897,104063,104074,103870,103973,103617,104028,103945,103913,103690,102758,102988,103767,103936,103988,103872,104032,104060,104052,103799,103979,104023,103879,104073,103969,103873,104000,160000,103749,104007,104101,103805,104075,103987,103912,104024,104023,103912,103716,103682,103961,103862,75492
102729,102697,103227,103390,103966,103881,103976,104107,104055,103811,104072,103988,104065,104122,104006,103971,104002,103929,103923,104078,104052,104005,103879,103989,103983,103945,103905,103960,103915,103862,104007,104003,103882,103809,104005,104104,103859,103884,103595,103854,103994,103693,103775,102793,102748,103683,103796,103903,103794,104079,104058,103893,103755,103939,104018,103804,104092,103909,103806,103897,103749,160000,103920,104009,103763,103860,103892,103962,104024,104041,103925,103668,103716,103988,103826,75389
102861,102849,103395,103497,104073,104046,104215,104325,104178,104127,104370,104013,104134,104213,104314,104205,104165,104216,104084,104065,104208,104187,104059,104161,104291,104233,104178,104240,104029,104078,104122,104304,104154,103963,104148,104079,104083,104066,103762,104067,104156,103942,103905,102970,102959,103834,104031,104028,104081,104124,104152,104027,103921,104162,104179,104062,104304,104069,103969,104112,104007,103920,160000,104221,103902,104117,104115,104125,104164,104243,104034,103857,103749,104046,104025,75546
102913,102956,103447,103645,104247,104113,104238,104314,104207,104146,104389,104149,104127,104226,104358,104187,104262,104168,104101,104198,104204,104347,104059,104152,104514,104302,104217,104171,104034,104153,104269,104309,104052,104079,104200,104229,104060,104229,103768,104138,104156,104033,103869,103140,103107,103930,103954,104123,104028,104213,104281,104179,103878,104208,104237,104063,104230,104157,104072,104184,104101,104009,104221,160000,104010,104175,104071,104111,104214,104262,104138,103934,103834,104126,104021,75614
102701,102769,103230,103429,103846,103937,104056,104112,103883,103925,104183,103987,103962,104046,104078,103998,104022,104060,103945,103908,104065,103968,103895,103969,104109,104068,103992,104134,103982,103917,104002,103967,103858,103897,103920,103871,103839,103898,103547,104024,103950,103662,103728,102827,102853,103616,103801,103912,103856,103990,104088,103874,103733,103877,103954,104032,104065,103940,103752,103990,103805,103763,103902,104010,160000,103887,103938,103810,103919,103968,103876,103622,103629,103974,103803,75416
102796,102791,103366,103461,103996,104076,104060,104257,104149,103986,104196,104190,104028,104312,104265,104085,104068,104197,104092,104039,104082,104157,103917,104057,104203,104185,103993,104034,103887,104039,104088,104186,104016,103989,104093,104102,104055,104081,103791,104074,104054,104018,103868,103031,103079,103880,103976,103995,103958,104177,104183,104116,103928,104068,104134,103929,104152,104008,103993,104021,104075,103860,104117,104175,103887,160000,104041,103920,104000,104055,104007,103755,103819,104071,103941,75475
102895,102873,103388,103569,104043,104093,104209,104280,104191,103927,104282,104045,104148,104280,104194,104163,104106,104138,104114,104127,104154,104201,104019,104070,104156,104227,104121,104145,104028,104104,104059,104127,103936,103884,104140,104020,104107,104119,103721,104033,104117,103914,103796,103058,102890,103819,103957,104060,103960,104170,104170,104058,103950,104083,104163,104014,104092,104045,104086,104032,103987,103892,104115,104071,103938,104041,160000,104038,104042,104119,104147,103835,103811,104064,104118,75621
102806,102696,103332,103495,104007,104125,104161,104164,104026,103971,104269,104037,104080,104199,104221,104028,104135,104010,103995,104035,104007,104184,103976,104139,104141,104091,104064,104112,103960,103976,104062,104098,103941,103884,104055,104064,104000,104012,103787,104142,104040,103841,103950,103006,102886,103763,103852,104066,103958,104007,104046,104016,103843,103986,104084,104059,104101,104037,103872,104060,103912,103962,104125,104111,103810,103920,104038,160000,104103,104089,103957,103750,103661,104089,103944,75472
102842,102802,103318,103650,104235,104162,104209,104250,104159,104039,104288,104049,104054,104251,104218,104085,104218,104124,104056,104087,104234,104194,104144,104096,104205,104167,104070,104083,104043,104089,104077,104085,103952,103943,104039,104048,104033,104137,103743,104089,104103,103925,103973,103058,102990,103862,103964,103996,103978,104124,104168,104047,103908,104173,104146,103985,104218,104016,103945,104126,104024,104024,104164,104214,103919,104000,104042,104103,160000,104043,103961,103861,103758,104103,103849,75526
102824,102826,103446,103527,104120,104193,104254,104359,104139,104056,104434,104164,104211,104333,104256,104201,104196,104213,104179,104131,104178,104273,103995,104147,104172,104212,104207,104176,104058,104182,104183,104230,104132,104036,104177,104134,104140,104113,103794,104183,104122,103924,104030,103094,102847,103908,104036,104091,104014,104198,104266,104186,103988,104237,104214,104073,104337,104140,103943,104149,104023,104041,104243,104262,103968,104055,104119,104089,104043,160000,104176,103904,103881,104179,103965,75554
102768,102894,103351,103396,104034,104039,104092,104205,104058,104043,104273,103987,104126,104468,104175,104130,104076,104028,104092,104082,104090,104189,103840,104133,104087,104163,103995,104089,103914,103993,104200,104092,103990,104015,104191,103988,103946,103968,103608,104022,104032,103913,103811,103078,103014,103753,103890,104116,103960,104089,104133,104041,103808,104104,104104,103952,104099,104027,103965,104032,103912,103925,104034,104138,103876,104007,104147,103957,103961,104176,160000,103788,103741,104221,103958,75700
102629,102652,103138,103289,103882,103758,103921,103854,103782,103805,103996,103813,103838,103909,103896,103825,104085,103854,103762,103880,103850,104055,103763,103771,103895,103860,103864,103866,103761,103886,103951,103856,103719,103785,103888,103646,103800,103778,103300,103870,103757,103628,103599,102745,102581,103504,103735,103792,103729,103828,103984,103705,103761,103832,103773,103807,103860,103836,103784,103858,103716,103668,103857,103934,103622,103755,103835,103750,103861,103904,103788,160000,103551,103900,103780,75476
102601,102598,103233,103317,103848,103798,103843,103969,103847,103694,103875,103775,103835,103894,103758,103856,103808,103813,103850,103761,103893,103919,103732,103808,103928,103874,103871,103865,103829,103829,103798,103901,103655,103678,103881,103832,103684,103770,103326,103881,103891,103632,103536,102378,102766,103680,103704,103778,103703,103935,103814,103752,103736,103843,103818,103800,103991,103916,103664,103805,103682,103716,103749,103834,103629,103819,103811,103661,103758,103881,103741,103551,160000,103870,103744,75447
102900,102835,103513,103536,104096,104136,104223,104281,104187,104038,104353,104153,104240,104298,104284,104126,104139,104159,104174,104110,104245,104139,104064,104170,104180,104241,104204,104073,104024,103991,104254,104233,104021,104098,104161,104107,104032,104182,103774,104192,104140,103919,103904,103039,103013,103890,104067,104172,104017,104122,104229,104134,104033,104160,104199,104064,104299,104044,104001,104128,103961,103988,104046,104126,103974,104071,104064,104089,104103,104179,104221,103900,103870,160000,104006,75650
102768,102759,103300,103531,104121,104044,104093,104199,104024,103954,104300,104049,104029,104060,104167,104120,104062,104033,104031,103963,104011,104264,103892,104196,104155,104103,104120,103982,103931,104016,104033,104061,103907,103986,104021,104111,103885,103938,103535,103983,104021,103814,103779,102870,102995,103660,103812,104108,103903,104003,104023,104011,103881,104059,104158,103925,104077,104049,104087,104026,103862,103826,104025,104021,103803,103941,104118,103944,103849,103965,103958,103780,103744,104006,160000,75550
74668,74474,74844,74965,75514,75550,75696,75665,75490,75604,75705,75650,75456,75597,75619,75637,75572,75708,75534,75522,75488,75683,75418,75584,75826,75692,75713,75555,75555,75525,75702,75582,75442,75624,75585,75575,75449,75558,74959,75410,75518,75460,75159,74388,73743,75364,75561,75649,75506,75478,75633,75603,75540,75595,75486,75541,75619,75572,75478,75538,75492,75389,75546,75614,75416,75475,75621,75472,75526,75554,75700,75476,75447,75650,75550,160000
